"area"	"name"	"title"	"intent"	"description"	"related_areas"	"jurisdictions"	"procedures"	"phases"	"client_sides"	"deliverables"	"triggers"	"exclusions"	"required_inputs"	"alternatives"	"official_sources"	"legal_cutoff"	"review_status"	"risk_level"	"path"
"Societário"	"societario-acordo-de-socios-acionistas"	"Acordo De Socios Acionistas"	"acordo de socios acionistas"	"Gera um acordo de sócios (para LTDA) ou acordo de acionistas (para SA, conforme art. 118 da Lei 6.404/76) completo e tecnicamente fundamentado — regulando direitos de voto, transferência de participações, tag-along, drag-along, não-competição, vesting, deadlock e mecanismos de saída — como instrumento parassocial que complementa o contrato social ou estatuto. Use esta skill quando a solicitação envolver Acordo De Socios Acionistas."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-acordo-de-socios-acionistas/SKILL.md"
"Societário"	"societario-ata-de-assembleia-reuniao-de-socios"	"Ata De Assembleia Reuniao De Socios"	"ata de assembleia reuniao de socios"	"Gera ata de assembleia geral (para S.A.) ou ata de reunião de sócios (para LTDA) completa e formalmente válida — com convocação, instalação, deliberações, quóruns, votos e encerramento — pronta para registro na Junta Comercial ou arquivamento nos livros societários. Use esta skill quando a solicitação envolver Ata De Assembleia Reuniao De Socios."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-ata-de-assembleia-reuniao-de-socios/SKILL.md"
"Societário"	"societario-dissolucao-de-sociedade"	"Dissolucao De Sociedade"	"dissolucao de sociedade"	"Gera os documentos necessários para dissolução de sociedade — parcial (resolução em relação a um sócio, com apuração de haveres) ou total (encerramento da sociedade com liquidação do patrimônio) — incluindo distrato social, termo de apuração de haveres, ata de deliberação e notificações, tudo fundamentado nos arts. 1.028-1.038 e 1.102-1.112 do Código Civil. Use esta skill quando a solicitação envolver Dissolucao De Sociedade."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-dissolucao-de-sociedade/SKILL.md"
"Societário"	"societario-due-diligence-juridica"	"Due Diligence Juridica"	"due diligence juridica"	"Gera um relatório de due diligence jurídica completo e estruturado para operações de fusão, aquisição (M&A), investimento, joint venture ou parceria estratégica — com checklist detalhado por área de risco, matriz de classificação de contingências, recomendações de mitigação e cláusulas contratuais sugeridas — permitindo tomada de decisão informada e precificação adequada dos riscos identificados. Use esta skill quando a solicitação envolver Due Diligence Juridica."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-due-diligence-juridica/SKILL.md"
"Societário"	"societario-elaboracao-contrato-social"	"Elaboracao Contrato Social"	"elaboracao contrato social"	"Gera um contrato social (ou estatuto social, no caso de S.A.) completo e tecnicamente fundamentado para constituição de sociedade empresária — com cláusulas obrigatórias, cláusulas recomendadas de proteção, regras de administração, distribuição de lucros e resolução de conflitos — pronto para registro na Junta Comercial. Use esta skill quando a solicitação envolver Elaboracao Contrato Social."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-elaboracao-contrato-social/SKILL.md"
"Societário"	"societario-holding-familiar-estruturacao-e-contrato-social"	"Holding Familiar — Estruturação e Contrato Social"	"holding familiar estruturacao e contrato social"	"Elabora a estruturação jurídica de holding familiar (patrimonial ou mista), com análise dos objetivos do cliente, escolha do tipo societário, redação do contrato social ou estatuto com cláusulas de proteção patrimonial, planejamento sucessório e gestão familiar, e avaliação dos impactos tributários. Use esta skill quando a solicitação envolver Holding Familiar — Estruturação e Contrato Social."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-holding-familiar-estruturacao-e-contrato-social/SKILL.md"
"Societário"	"societario-m-a-fusao-e-aquisicao"	"M&A — Fusão e Aquisição"	"m a fusao e aquisicao"	"Gera estrutura completa para operação de M&A (fusão, aquisição de quotas/ações ou aquisição de ativos), incluindo análise da estrutura mais adequada, escopo da due diligence, minutas das cláusulas principais do SPA (Sale and Purchase Agreement), mecanismos de preço (earn-out, escrow, ajuste de preço), declarações e garantias (R&W), e condições precedentes. Use esta skill quando a solicitação envolver M&A — Fusão e Aquisição."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-m-a-fusao-e-aquisicao/SKILL.md"
"Societário"	"societario-parecer-societario"	"Parecer Societario"	"parecer societario"	"Gera parecer jurídico societário completo e fundamentado — analisando a estrutura societária, identificando riscos jurídicos, avaliando conformidade legal, e apresentando recomendações práticas — para orientar decisões de reorganização, reestruturação, governança, ou operações societárias específicas. Use esta skill quando a solicitação envolver Parecer Societario."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Societário/societario-parecer-societario/SKILL.md"
"Trabalhista"	"trabalhista-acao-anulatoria-de-clausula-coletiva"	"Ação Anulatória de Cláusula Coletiva"	"acao anulatoria de clausula coletiva"	"Gera petição inicial de ação anulatória de cláusula de convenção coletiva, acordo coletivo ou sentença normativa que viole disposição de ordem pública, direito indisponível ou garanta condição menos favorável ao trabalhador, nos termos do art. 83, IV da LC 75/93 e art. 863 da CLT. Use esta skill quando a solicitação envolver Ação Anulatória de Cláusula Coletiva."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-acao-anulatoria-de-clausula-coletiva/SKILL.md"
"Trabalhista"	"trabalhista-acao-rescisoria-trabalhista"	"Ação Rescisória Trabalhista"	"acao rescisoria trabalhista"	"Gera petição inicial de ação rescisória no âmbito da Justiça do Trabalho para desconstituir sentença ou acórdão transitado em julgado, com demonstração do fundamento rescisório (art. 966 CPC), do prazo bienal e do depósito prévio obrigatório. Use esta skill quando a solicitação envolver Ação Rescisória Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-acao-rescisoria-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-acidente-de-trabalho-e-doenca-ocupacional"	"Acidente de Trabalho e Doença Ocupacional"	"acidente de trabalho e doenca ocupacional"	"Gera petição inicial de indenização por acidente de trabalho ou doença ocupacional, com demonstração do nexo de causalidade, da culpa do empregador, dos danos materiais (lucros cessantes, dano emergente, pensão vitalícia) e dos danos morais e estéticos, com fundamento na responsabilidade civil do empregador e nos direitos previdenciários do trabalhador. Use esta skill quando a solicitação envolver Acidente de Trabalho e Doença Ocupacional."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-acidente-de-trabalho-e-doenca-ocupacional/SKILL.md"
"Trabalhista"	"trabalhista-acordo-extrajudicial-trabalhista"	"Acordo Extrajudicial Trabalhista"	"acordo extrajudicial trabalhista"	"Redige um acordo extrajudicial trabalhista completo nos termos dos arts. 855-B a 855-E da CLT (incluídos pela Reforma Trabalhista), pronto para homologação judicial, com cláusulas que protegem ambas as partes e atendem aos requisitos legais. Use esta skill quando a solicitação envolver Acordo Extrajudicial Trabalhista. Contextos: - Quando empregado e empregador querem encerrar o contrato de forma consensual - Para formalizar pagamento de verbas trabalhistas pendentes sem processo - Para resolver conflitos trabalhistas antes de ação judicial - Para quitação total ou parcial de direitos trabalhistas com segurança jurídica"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-acordo-extrajudicial-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-acordo-na-fase-de-execucao-trabalhista"	"Acordo na Fase de Execução Trabalhista"	"acordo na fase de execucao trabalhista"	"Gera minuta de acordo para homologação judicial na fase de execução trabalhista, com cláusulas de quitação, parcelamento ou pagamento único, devidamente estruturado para apresentação ao juízo e homologação com eficácia de coisa julgada. Use esta skill quando a solicitação envolver Acordo na Fase de Execução Trabalhista. Contextos: - Para negociar e formalizar acordo em execução de sentença ou de TAC - Quando há interesse em parcelar o débito com desconto e quitação total - Para celebrar acordo com pagamento único abaixo do valor executado - Quando executado e exequente chegam a consenso sobre valor e forma de pagamento"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-acordo-na-fase-de-execucao-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-agravo-de-instrumento-trabalhista"	"Agravo de Instrumento Trabalhista"	"agravo de instrumento trabalhista"	"Gera agravo de instrumento completo para destrancar recurso de revista ou recurso ordinário não admitido pelo juízo a quo, com demonstração da admissibilidade do recurso denegado e formação do instrumento. Use esta skill quando a solicitação envolver Agravo de Instrumento Trabalhista. Contextos: - Quando o recurso de revista for denegado pelo TRT (juízo de admissibilidade negativo) - Quando o recurso ordinário for denegado pela Vara do Trabalho - Para demonstrar que o recurso principal preenche os requisitos de admissibilidade - Quando houver negativa de seguimento por deserção, intempestividade ou ausência de pressupostos formais indevida"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-agravo-de-instrumento-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-agravo-de-peticao-trabalhista"	"Agravo de Petição Trabalhista"	"agravo de peticao trabalhista"	"Gera agravo de petição completo para impugnar decisões proferidas na fase de execução trabalhista, com fundamentação técnica sobre os limites da impugnação e delimitação precisa das matérias recorridas. Use esta skill quando a solicitação envolver Agravo de Petição Trabalhista. Contextos: - Para recorrer de decisão proferida na execução (penhora, avaliação, cálculos, expropriação) - Quando o juiz rejeitar embargos à execução ou impugnação à liquidação - Para questionar a nomeação de bens, arrematação ou adjudicação - Quando houver excesso de execução, nulidade ou error in procedendo na fase executiva"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-agravo-de-peticao-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-analise-de-contrato-de-trabalho"	"Análise de Contrato de Trabalho"	"analise de contrato de trabalho"	"Analisa um contrato de trabalho completo, identificando cláusulas abusivas, irregularidades legais, riscos para empregado ou empregador, e pontos que precisam de atenção ou correção. Gera um relatório estruturado com classificação de risco por cláusula. Use esta skill quando a solicitação envolver Análise de Contrato de Trabalho. Contextos: - Antes de assinar um contrato de trabalho (lado empregado ou empregador) - Para auditar contratos existentes de clientes empresariais - Para identificar riscos trabalhistas em contratos com vícios - Para sugerir melhorias em modelos de contrato do escritório - Na análise prévia de contratos em due diligence trabalhista"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-analise-de-contrato-de-trabalho/SKILL.md"
"Trabalhista"	"trabalhista-analise-de-laudo-de-insalubridade"	"Análise de Laudo de Insalubridade"	"analise de laudo de insalubridade"	"Analisa laudo pericial técnico de insalubridade, verificando se o perito identificou e qualificou corretamente os agentes nocivos à saúde (químicos, físicos ou biológicos), se confrontou com os limites de tolerância das NRs, se o grau (mínimo, médio ou máximo) está correto, se respondeu todos os quesitos e se as conclusões têm base técnica sólida para sustentar ou impugnar o adicional de insalubridade. Use esta skill quando a solicitação envolver Análise de Laudo de Insalubridade."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-analise-de-laudo-de-insalubridade/SKILL.md"
"Trabalhista"	"trabalhista-analise-de-laudo-de-periculosidade"	"Análise de Laudo de Periculosidade"	"analise de laudo de periculosidade"	"Analisa laudo pericial técnico de periculosidade, verificando se o agente de risco foi corretamente identificado e enquadrado na CLT e NR-16 (ou regulamentações específicas de energia elétrica, inflamáveis, explosivos, segurança pessoal e motociclistas), se o grau de exposição foi avaliado corretamente, se os quesitos foram todos respondidos e se a conclusão do perito tem base técnica para sustentar ou impugnar o adicional de 30% sobre o salário-base. Use esta skill quando a solicitação envolver Análise de Laudo de Periculosidade."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-analise-de-laudo-de-periculosidade/SKILL.md"
"Trabalhista"	"trabalhista-analise-de-laudo-medico-acidente-de-trabalho"	"Análise de Laudo Médico — Acidente de Trabalho"	"analise de laudo medico acidente de trabalho"	"Analisa laudo pericial médico em ações trabalhistas que discutem acidente de trabalho (típico ou equiparado), verificando se o perito respondeu todos os quesitos, avaliando o nexo causal estabelecido, a extensão das lesões e sequelas, a fixação de percentual de incapacidade e a base técnica das conclusões — e emite estratégia de aproveitamento ou impugnação com minutas prontas. Use esta skill quando a solicitação envolver Análise de Laudo Médico — Acidente de Trabalho."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-analise-de-laudo-medico-acidente-de-trabalho/SKILL.md"
"Trabalhista"	"trabalhista-analise-de-laudo-medico-incapacidade-laboral"	"Análise de Laudo Médico — Incapacidade Laboral"	"analise de laudo medico incapacidade laboral"	"Analisa laudo pericial médico em ações trabalhistas que discutem doença ocupacional, doença do trabalho ou incapacidade laboral sem acidente típico (LER/DORT, transtornos mentais relacionados ao trabalho, doenças respiratórias, auditivas etc.), verificando o estabelecimento do nexo causal, a adequação do diagnóstico, o grau de incapacidade e a coerência das conclusões com os achados clínicos. Use esta skill quando a solicitação envolver Análise de Laudo Médico — Incapacidade Laboral."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-analise-de-laudo-medico-incapacidade-laboral/SKILL.md"
"Trabalhista"	"trabalhista-analise-de-reclamatoria-recebida"	"Análise de Reclamatória Recebida"	"analise de reclamatoria recebida"	"Analisa uma reclamatória trabalhista recebida pelo empregador, gerando um relatório executivo com: resumo dos pedidos, classificação de risco por pedido, estimativa de condenação, estratégia de defesa recomendada e cronograma de ações urgentes. Use esta skill quando a solicitação envolver Análise de Reclamatória Recebida. Contextos: - Ao receber citação de reclamatória trabalhista - Para apresentar ao cliente empresa um panorama claro do risco - Para definir estratégia de defesa antes de elaborar contestação - Para decidir se vale propor acordo ou litigar - Na triagem de ações em escritórios com volume alto de contencioso"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-analise-de-reclamatoria-recebida/SKILL.md"
"Trabalhista"	"trabalhista-assedio-moral-e-sexual-no-trabalho"	"Assédio Moral e Sexual no Trabalho"	"assedio moral e sexual no trabalho"	"Gera petição inicial de indenização por assédio moral ou sexual no trabalho, com distinção conceitual dos dois institutos, demonstração dos elementos caracterizadores (reiteração, intencionalidade, poder), identificação do agressor (responsabilidade direta ou por omissão do empregador) e quantificação dos danos morais e materiais. Use esta skill quando a solicitação envolver Assédio Moral e Sexual no Trabalho."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-assedio-moral-e-sexual-no-trabalho/SKILL.md"
"Trabalhista"	"trabalhista-auditoria-de-peticao-trabalhista"	"Auditoria de Petição Trabalhista"	"auditoria de peticao trabalhista"	"Audita qualquer peça trabalhista (petição inicial, contestação, recurso, acordo) e gera um relatório completo de revisão: erros formais, fundamentação faltante, pedidos inconsistentes, valores incorretos, oportunidades perdidas e sugestões de melhoria. Funciona como um ""segundo par de olhos"" antes de protocolar. Use esta skill quando a solicitação envolver Auditoria de Petição Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-auditoria-de-peticao-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-calculo-de-verbas-rescisorias"	"Cálculo de Verbas Rescisórias"	"calculo de verbas rescisorias"	"Calcula todas as verbas rescisórias devidas com base no tipo de rescisão, dados do contrato e remuneração, gerando uma planilha detalhada com memória de cálculo, fundamentação legal de cada verba e identificação de valores pagos vs. devidos. Use esta skill quando a solicitação envolver Cálculo de Verbas Rescisórias. Contextos: - Para calcular verbas devidas ao empregado na rescisão - Para conferir se o TRCT está correto - Para instruir petição inicial com valores fundamentados - Para orientar cliente sobre seus direitos na demissão - Para calcular diferenças em rescisões pagas incorretamente"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-calculo-de-verbas-rescisorias/SKILL.md"
"Trabalhista"	"trabalhista-calculo-detalhado-de-horas-extras-e-adicionais"	"Cálculo Detalhado de Horas Extras e Adicionais"	"calculo detalhado de horas extras e adicionais"	"Calcula horas extras (50%, 100%), adicional noturno (20%), reflexos no RSR, intervalo intrajornada suprimido e banco de horas, gerando memória completa com fórmulas, fundamentação legal e tabela de reflexos em férias+1/3, 13º, FGTS e aviso prévio. Trata especificamente as mudanças da Reforma Trabalhista (Lei 13.467/17) na natureza indenizatória do intervalo intrajornada. Use esta skill quando a solicitação envolver Cálculo Detalhado de Horas Extras e Adicionais."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-calculo-detalhado-de-horas-extras-e-adicionais/SKILL.md"
"Trabalhista"	"trabalhista-compliance-trabalhista"	"Compliance Trabalhista"	"compliance trabalhista"	"Gera programa completo de compliance trabalhista para empresas, com mapeamento de riscos, lista de verificação de conformidade legal, políticas internas obrigatórias, canais de denúncia e plano de ação para regularização das não conformidades identificadas — reduzindo o passivo trabalhista e prevenindo litígios. Use esta skill quando a solicitação envolver Compliance Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-compliance-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-contestacao-trabalhista"	"Contestação Trabalhista"	"contestacao trabalhista"	"Gera uma contestação trabalhista completa para a defesa do reclamado, com preliminares processuais, impugnação ponto a ponto dos pedidos, fundamentação jurídica sólida e pedidos finais de improcedência. Use esta skill quando a solicitação envolver Contestação Trabalhista. Contextos: - Ao defender empresa/empregador em reclamatória trabalhista - Para montar defesa estruturada contra cada pedido do reclamante - Para identificar preliminares e nulidades que podem ser arguidas - Para padronizar contestações do escritório empresarial"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-contestacao-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-dano-existencial-trabalhista"	"Dano Existencial Trabalhista"	"dano existencial trabalhista"	"Gera petição inicial de indenização por dano existencial decorrente da relação de trabalho, demonstrando a lesão ao projeto de vida e às relações familiares e sociais do trabalhador causada por jornadas extenuantes, condições degradantes ou condutas abusivas do empregador que suprimiram o direito ao descanso, ao lazer e à vida pessoal. Use esta skill quando a solicitação envolver Dano Existencial Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-dano-existencial-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-defesa-em-processo-de-justa-causa"	"Defesa em Processo de Justa Causa"	"defesa em processo de justa causa"	"Gera contestação completa em reclamatória onde o trabalhador impugna a justa causa aplicada pelo empregador, com análise dos requisitos legais da dispensa por justa causa, dos ônus probatórios e das teses defensivas disponíveis para o reclamante ou para o empregador que precisa sustentar a justa causa. Use esta skill quando a solicitação envolver Defesa em Processo de Justa Causa."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-defesa-em-processo-de-justa-causa/SKILL.md"
"Trabalhista"	"trabalhista-dissidio-coletivo"	"Dissídio Coletivo"	"dissidio coletivo"	"Gera petição inicial de dissídio coletivo (econômico ou jurídico) para instauração de negociação coletiva forçada perante o TRT ou TST, com demonstração da legitimidade do sindicato, da tentativa de negociação prévia frustrada, das cláusulas pretendidas e da fundamentação legal. Use esta skill quando a solicitação envolver Dissídio Coletivo."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-dissidio-coletivo/SKILL.md"
"Trabalhista"	"trabalhista-elaboracao-de-contrato-de-trabalho"	"Elaboração de Contrato de Trabalho"	"elaboracao de contrato de trabalho"	"Gera contrato de trabalho por prazo indeterminado, determinado ou de experiência, completo e em conformidade com a CLT, abrangendo cláusulas essenciais (jornada, remuneração, benefícios, confidencialidade, não concorrência) e cláusulas específicas por tipo de vínculo, protegendo tanto o empregador quanto o trabalhador. Use esta skill quando a solicitação envolver Elaboração de Contrato de Trabalho."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-elaboracao-de-contrato-de-trabalho/SKILL.md"
"Trabalhista"	"trabalhista-embargos-a-execucao-trabalhista"	"Embargos à Execução Trabalhista"	"embargos a execucao trabalhista"	"Gera embargos à execução completos para impugnar o título executivo judicial ou extrajudicial trabalhista, questionando a existência, a liquidez, a certeza ou a exigibilidade da dívida, ou apontando nulidades no processo de execução. Use esta skill quando a solicitação envolver Embargos à Execução Trabalhista. Contextos: - Quando o executado discorda dos valores apurados na liquidação - Para alegar nulidade na citação ou na penhora - Quando há pagamento anterior não reconhecido ou excesso de execução - Para questionar a validade do título executivo ou a responsabilidade do executado"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-embargos-a-execucao-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-embargos-ao-tst-sdi"	"Embargos ao TST (SDI)"	"embargos ao tst sdi"	"Gera embargos ao TST para a Subseção I Especializada em Dissídios Individuais (SDI-1) ou SDI-2, impugnando acórdão de Turma do TST que diverge de outro acórdão de Turma ou da SDI, ou que viola lei federal ou a Constituição. Use esta skill quando a solicitação envolver Embargos ao TST (SDI). Contextos: - Quando acórdão de Turma do TST diverge de outro acórdão de Turma do TST ou da SDI - Quando acórdão de Turma do TST viola literalmente a CF/88 ou lei federal - Para uniformizar a jurisprudência no âmbito do próprio TST - Quando há decisão de Turma em embargos de declaração que altera o julgado original"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-embargos-ao-tst-sdi/SKILL.md"
"Trabalhista"	"trabalhista-embargos-de-declaracao-trabalhista"	"Embargos de Declaração Trabalhista"	"embargos de declaracao trabalhista"	"Gera embargos de declaração completos para sanar omissão, contradição, obscuridade ou erro material em decisão trabalhista, com fundamentação técnica e prequestionamento de matéria constitucional/legal. Use esta skill quando a solicitação envolver Embargos de Declaração Trabalhista. Contextos: - Quando a sentença ou acórdão omitir ponto relevante dos pedidos - Quando houver contradição entre fundamentação e dispositivo - Quando a decisão for obscura ou ambígua sobre ponto relevante - Para prequestionar matéria visando recurso de revista ao TST"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-embargos-de-declaracao-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-equiparacao-salarial-analise-e-peticao"	"Equiparação Salarial — Análise e Petição"	"equiparacao salarial analise e peticao"	"Analisa a viabilidade de pedido de equiparação salarial à luz do art. 461 da CLT e da Súmula 6 do TST, identifica os paradigmas, monta tabela comparativa (reclamante × paradigma), define estratégia probatória, calcula diferenças retroativas com reflexos e gera petição inicial ou parecer jurídico estruturado. Use esta skill quando a solicitação envolver Equiparação Salarial — Análise e Petição."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-equiparacao-salarial-analise-e-peticao/SKILL.md"
"Trabalhista"	"trabalhista-excecao-de-pre-executividade-trabalhista"	"Exceção de Pré-Executividade Trabalhista"	"excecao de pre executividade trabalhista"	"Gera exceção de pré-executividade completa para suscitar matérias de ordem pública na execução trabalhista sem necessidade de garantia do juízo, como ilegitimidade passiva, prescrição, nulidade do título ou ausência de pressuposto processual. Use esta skill quando a solicitação envolver Exceção de Pré-Executividade Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-excecao-de-pre-executividade-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-impugnacao-a-liquidacao-de-sentenca"	"Impugnação à Liquidação de Sentença"	"impugnacao a liquidacao de sentenca"	"Gera impugnação à liquidação de sentença trabalhista completa para questionar os cálculos apresentados pelo contador do juízo ou pela parte contrária, apontando erros aritméticos, critérios incorretos ou inclusão de verbas não constantes do título executivo. Use esta skill quando a solicitação envolver Impugnação à Liquidação de Sentença."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-impugnacao-a-liquidacao-de-sentenca/SKILL.md"
"Trabalhista"	"trabalhista-insalubridade-e-periculosidade"	"Insalubridade e Periculosidade"	"insalubridade e periculosidade"	"Gera petição inicial de adicional de insalubridade ou periculosidade, com identificação do agente nocivo ou da condição de risco, fundamento nas NRs do MTE, pedido de perícia técnica e cálculo dos reflexos devidos sobre outras verbas trabalhistas. Use esta skill quando a solicitação envolver Insalubridade e Periculosidade."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-insalubridade-e-periculosidade/SKILL.md"
"Trabalhista"	"trabalhista-mandado-de-seguranca-trabalhista"	"Mandado de Segurança Trabalhista"	"mandado de seguranca trabalhista"	"Gera impetração de mandado de segurança no âmbito da Justiça do Trabalho contra ato judicial com abuso de poder ou ilegalidade manifesta, com demonstração do direito líquido e certo, da autoridade coatora e da urgência na concessão de liminar. Use esta skill quando a solicitação envolver Mandado de Segurança Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-mandado-de-seguranca-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-notificacao-extrajudicial-trabalhista"	"Notificação Extrajudicial Trabalhista"	"notificacao extrajudicial trabalhista"	"Redige uma notificação extrajudicial trabalhista formal, com identificação clara do problema, fundamentação legal, prazo para resposta/cumprimento e consequências do descumprimento. Funciona para empregado notificando empregador e vice-versa. Use esta skill quando a solicitação envolver Notificação Extrajudicial Trabalhista."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-notificacao-extrajudicial-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-parecer-juridico-trabalhista"	"Parecer Jurídico Trabalhista"	"parecer juridico trabalhista"	"Elabora um parecer jurídico trabalhista completo sobre uma questão específica, com análise da legislação, jurisprudência, doutrina, posicionamento fundamentado e recomendação prática. Ideal para consultas preventivas de empresas ou análises técnicas complexas. Use esta skill quando a solicitação envolver Parecer Jurídico Trabalhista. Contextos: - Para responder consulta de cliente empresa sobre tema trabalhista - Para fundamentar decisão interna de RH (demissão, alteração contratual, etc.) - Para análise de risco antes de adotar nova prática trabalhista - Para subsidiar decisão em caso complexo ou inédito - Para apresentar a diretoria/conselho com fundamentação técnica"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-parecer-juridico-trabalhista/SKILL.md"
"Trabalhista"	"trabalhista-peticao-inicial-trabalhista"	"Petição Inicial Trabalhista"	"peticao inicial trabalhista"	"Gera uma reclamatória trabalhista completa no padrão real do PJe, com endereçamento, qualificação completa das partes, preliminares quando cabíveis, fatos objetivos, fundamentação com jurisprudência, pedidos com valores individualizados e requerimentos finais. Use esta skill quando a solicitação envolver Petição Inicial Trabalhista. Contextos: - Ao ajuizar reclamatória trabalhista - Para montar a peça inicial com estrutura profissional - Para garantir que não está esquecendo pedidos ou fundamentação - Como base que você revisa e personaliza ao caso"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Trabalhista/trabalhista-peticao-inicial-trabalhista/SKILL.md"
